s.no,status,txn_description,balance,extraction date,extraction time,gender,age,amount,movement,customer_long,customer_lat
4896,authorized,SALES-POS,4722.8,07-09-2018,23:59:59,M,31,67.46,debit,151.1,-33.99
4897,authorized,SALES-POS,1906.17,08-09-2018,00:52:37,F,26,10.39,debit,153.4,-27.95
4898,authorized,POS,4902.97,08-09-2018,01:17:11,M,27,21.11,debit,144.7,-37.58
4899,authorized,SALES-POS,12168.88,08-09-2018,01:37:11,F,35,14.64,debit,144.9,-37.84
4900,authorized,POS,10623.82,08-09-2018,01:57:11,F,19,19.08,debit,144.6,-37.91
4901,posted,PAYMENT,4303.08,08-09-2018,02:00:00,F,25,26,debit,115.7,-31.72
4902,authorized,SALES-POS,4860.45,08-09-2018,02:31:51,M,27,42.52,debit,144.7,-37.58
4903,authorized,SALES-POS,1899.62,08-09-2018,03:14:07,F,26,6.55,debit,153.4,-27.95
4904,posted,PAYMENT,35623.03,08-09-2018,04:00:00,M,21,28,debit,146.9,-36.07
4905,authorized,SALES-POS,3170.36,08-09-2018,04:04:29,F,21,15.35,debit,130.8,-12.45
4906,authorized,POS,12123.15,08-09-2018,04:24:53,F,35,45.73,debit,144.9,-37.84
4907,authorized,POS,11869.62,08-09-2018,04:45:18,M,23,10.53,debit,151.2,-33.76
4908,posted,PAYMENT,4696.8,08-09-2018,05:00:00,M,31,26,debit,151.1,-33.99
4909,posted,PAYMENT,20846.74,08-09-2018,05:00:00,F,38,45,debit,144.8,-37.81
4910,posted,PAYMENT,8642.48,08-09-2018,05:00:00,F,23,43,debit,145,-37.93
4911,posted,PAYMENT,37697.56,08-09-2018,05:00:00,M,42,37,debit,144.9,-37.84
4912,authorized,POS,3029.12,08-09-2018,05:46:39,F,18,17.99,debit,138.6,-34.89
4913,posted,PAYMENT,7666.7,08-09-2018,06:00:00,M,44,156,debit,144.7,-37.73
4914,authorized,SALES-POS,5250.3,08-09-2018,06:57:29,M,22,8.74,debit,151,-33.93
4915,authorized,POS,10785.4,08-09-2018,07:34:17,M,35,11.21,debit,151.6,-32.98
4916,posted,PAYMENT,13432.34,08-09-2018,08:00:00,M,38,183,debit,143.8,-37.66
4917,authorized,POS,3353.41,08-09-2018,08:04:22,F,21,18.53,debit,114.6,-28.8
4918,authorized,SALES-POS,10036.98,08-09-2018,08:19:59,F,40,40,debit,138.5,-34.96
4919,authorized,POS,3635.73,08-09-2018,08:35:37,F,43,13.2,debit,144.9,-37.76
4920,authorized,POS,3457.36,08-09-2018,08:51:14,M,31,32.44,debit,150.9,-33.77
4921,posted,PAYMENT,7101.72,08-09-2018,09:00:00,F,34,134,debit,130.9,-12.37
4922,authorized,POS,20829.14,08-09-2018,09:03:29,F,38,17.6,debit,144.8,-37.81
4923,authorized,SALES-POS,4277.82,08-09-2018,09:11:25,F,25,25.26,debit,115.7,-31.72
4924,authorized,SALES-POS,3609.83,08-09-2018,09:19:21,F,43,25.9,debit,144.9,-37.76
4925,authorized,SALES-POS,3078.55,08-09-2018,09:27:18,F,18,44.64,debit,153,-27.48
4926,authorized,SALES-POS,264087.73,08-09-2018,09:35:14,M,46,16.09,debit,144.9,-37.9
4927,authorized,POS,3139.02,08-09-2018,09:43:10,F,40,43.83,debit,153.1,-27.66
4928,authorized,POS,10612.16,08-09-2018,09:51:06,M,35,173.24,debit,151.6,-32.98
4929,authorized,SALES-POS,5812.57,08-09-2018,09:59:02,M,22,28.1,debit,145,-37.88
4930,posted,PAYMENT,4692.91,08-09-2018,10:00:00,F,18,45,debit,150.7,-33.64
4931,authorized,POS,3335.93,08-09-2018,10:08:47,F,21,17.48,debit,114.6,-28.8
4932,authorized,SALES-POS,3423.31,08-09-2018,10:18:47,M,31,34.05,debit,150.9,-33.77
4933,authorized,POS,7231.8,08-09-2018,10:28:47,F,25,145.02,debit,150.5,-23.4
4934,authorized,POS,10057.89,08-09-2018,10:38:47,M,39,43.4,debit,145.1,-37.84
4935,authorized,POS,5382.32,08-09-2018,10:48:47,M,69,46.96,debit,144.9,-37.76
4936,authorized,POS,4686.44,08-09-2018,10:58:47,M,31,10.36,debit,151.1,-33.99
4937,posted,PAYMENT,4669.44,08-09-2018,11:00:00,M,31,17,debit,151.1,-33.99
4938,authorized,POS,10478.9,08-09-2018,11:06:39,M,18,14.6,debit,153.4,-28.01
4939,authorized,POS,12085.41,08-09-2018,11:14:14,F,35,37.74,debit,144.9,-37.84
4940,authorized,SALES-POS,4495.29,08-09-2018,11:21:49,M,22,40.74,debit,255,-573
4941,authorized,POS,20769.16,08-09-2018,11:29:23,F,38,59.98,debit,144.8,-37.81
4942,authorized,POS,2213.74,08-09-2018,11:44:32,F,64,190.04,debit,147.3,-42.88
4943,authorized,POS,4275.47,08-09-2018,11:52:07,F,25,2.35,debit,115.7,-31.72
4944,authorized,POS,264044.19,08-09-2018,11:59:41,M,46,43.54,debit,144.9,-37.9
4945,posted,PAYMENT,4389.29,08-09-2018,12:00:00,M,22,106,debit,255,-573
4946,posted,PAYMENT,2745.9,08-09-2018,12:00:00,F,24,75,debit,145.4,-37.74
4947,posted,PAYMENT,16037.36,08-09-2018,12:00:00,M,42,45,debit,149,-35.25
4948,authorized,POS,3312.97,08-09-2018,12:16:16,F,21,22.96,debit,114.6,-28.8
4949,authorized,POS,21101.11,08-09-2018,12:33:13,M,24,24.64,debit,152.9,-27.49
4950,authorized,SALES-POS,4559.53,08-09-2018,12:50:10,F,18,133.38,debit,150.7,-33.64
4951,posted,INTER BANK,10568.16,08-09-2018,13:00:00,M,35,44,debit,151.6,-32.98
4952,authorized,POS,1888.92,08-09-2018,13:07:29,F,26,10.7,debit,153.4,-27.95
4953,authorized,SALES-POS,28.09,08-09-2018,13:25:21,M,38,4.75,debit,151.2,-33.94
4954,authorized,POS,1877.17,08-09-2018,13:43:12,F,26,11.75,debit,153.4,-27.95
4955,posted,INTER BANK,10433.9,08-09-2018,14:00:00,M,18,45,debit,153.4,-28.01
4956,authorized,SALES-POS,3302.2,08-09-2018,14:08:54,F,21,10.77,debit,114.6,-28.8
4957,authorized,SALES-POS,20336.12,08-09-2018,14:17:18,F,34,25.99,debit,138.5,-35.01
4958,authorized,POS,3114,08-09-2018,14:25:42,F,40,25.02,debit,153.1,-27.66
4959,authorized,SALES-POS,263985.18,08-09-2018,14:34:07,M,46,59.01,debit,144.9,-37.9
4960,authorized,POS,4550.18,08-09-2018,14:42:31,F,47,185.65,debit,115.7,-32.28
4961,authorized,SALES-POS,3392.22,08-09-2018,14:50:55,M,31,31.09,debit,150.9,-33.77
4962,authorized,SALES-POS,4258.39,08-09-2018,14:59:19,F,25,17.08,debit,115.7,-31.72
4963,authorized,SALES-POS,21067.7,08-09-2018,15:09:59,M,24,33.41,debit,152.9,-27.49
4964,authorized,SALES-POS,13402.17,08-09-2018,15:20:52,M,38,30.17,debit,143.8,-37.66
4965,authorized,SALES-POS,2177.76,08-09-2018,15:31:44,F,64,35.98,debit,147.3,-42.88
4966,authorized,SALES-POS,7151.47,08-09-2018,15:42:36,M,19,23.95,debit,115.9,-32.07
4967,authorized,SALES-POS,196364.96,08-09-2018,15:53:28,F,40,64.04,debit,143.8,-37.66
4968,posted,PAYMENT,5365.32,08-09-2018,16:00:00,M,69,17,debit,144.9,-37.76
4969,posted,PHONE BANK,10412.9,08-09-2018,16:00:00,M,18,21,debit,153.4,-28.01
4970,authorized,POS,19.23,08-09-2018,16:06:33,M,38,8.86,debit,151.2,-33.94
4971,authorized,SALES-POS,11949.15,08-09-2018,16:22:57,M,20,14.8,debit,138.5,-35.27
4972,authorized,POS,7143.66,08-09-2018,16:39:20,M,19,7.81,debit,115.9,-32.07
4973,authorized,POS,27354.13,08-09-2018,16:55:44,F,50,660.99,debit,144.9,-37.69
4974,posted,PAYMENT,35704.93,08-09-2018,17:00:00,M,28,158,debit,151.1,-33.89
4975,posted,PAYMENT,10878.92,08-09-2018,17:00:00,M,28,49,debit,147.6,-22.84
4976,authorized,SALES-POS,10043.37,08-09-2018,17:08:30,M,39,14.52,debit,145.1,-37.84
4977,authorized,POS,3104.09,08-09-2018,17:19:59,F,40,9.91,debit,153.1,-27.66
4978,authorized,SALES-POS,6953.38,08-09-2018,17:31:29,M,19,190.28,debit,115.9,-32.07
4979,authorized,POS,3080.18,08-09-2018,17:42:59,F,40,23.91,debit,153.1,-27.66
4980,authorized,SALES-POS,59986.46,08-09-2018,17:54:28,M,33,38.69,debit,145.1,-37.7
4981,posted,PAYMENT,7084.72,08-09-2018,18:00:00,F,34,17,debit,130.9,-12.37
4982,authorized,POS,4538.04,08-09-2018,18:11:33,F,18,21.49,debit,150.7,-33.64
4983,authorized,SALES-POS,6153.52,08-09-2018,18:33:46,F,20,412.71,debit,150.6,-33.79
4984,authorized,POS,3205.78,08-09-2018,18:55:59,M,20,11.04,debit,145,-37.92
4985,authorized,POS,3529.55,08-09-2018,19:19:21,M,37,121.58,debit,153.3,-27.93
4986,authorized,SALES-POS,5102.1,08-09-2018,19:29:59,F,27,8.79,debit,116,-32
4987,authorized,SALES-POS,4242.44,08-09-2018,19:40:38,F,25,15.95,debit,115.7,-31.72
4988,authorized,SALES-POS,3041.09,08-09-2018,19:51:16,F,40,39.09,debit,153.1,-27.66
4989,posted,PAYMENT,6856.55,08-09-2018,20:00:00,M,22,73,debit,151.1,-33.8
4990,posted,INTER BANK,2717.9,08-09-2018,20:00:00,F,24,28,debit,145.4,-37.74
4991,authorized,SALES-POS,59932.72,08-09-2018,20:01:11,M,33,53.74,debit,145.1,-37.7
4992,authorized,POS,8396.91,08-09-2018,20:07:45,M,21,64,debit,115.8,-31.82
4993,authorized,SALES-POS,3242.14,08-09-2018,20:14:20,M,31,150.08,debit,150.9,-33.77
4994,authorized,POS,3189.8,08-09-2018,20:20:55,M,20,15.98,debit,145,-37.92
4995,authorized,SALES-POS,19767.29,08-09-2018,20:27:29,F,46,214.51,debit,151,-33.91
4996,authorized,POS,59913.33,08-09-2018,20:34:04,M,33,19.39,debit,145.1,-37.7
4997,authorized,SALES-POS,10585.9,08-09-2018,20:40:39,F,19,37.92,debit,144.6,-37.91
4998,authorized,POS,10465.89,08-09-2018,20:47:14,M,35,102.27,debit,151.6,-32.98
4999,authorized,SALES-POS,3177.83,08-09-2018,20:53:48,M,20,11.97,debit,145,-37.92
5000,posted,PAYMENT,19739.29,08-09-2018,21:00:00,F,46,28,debit,151,-33.91
5001,authorized,POS,6144.7,08-09-2018,21:00:17,F,20,8.82,debit,150.6,-33.79
5002,authorized,POS,21049.11,08-09-2018,21:05:02,M,24,18.59,debit,152.9,-27.49
5003,authorized,SALES-POS,4536.42,08-09-2018,21:09:48,F,47,13.76,debit,115.7,-32.28
5004,authorized,SALES-POS,3228.23,08-09-2018,21:19:19,M,31,13.91,debit,150.9,-33.77
5005,authorized,POS,1857.42,08-09-2018,21:24:05,F,26,19.75,debit,153.4,-27.95
5006,authorized,POS,37852.16,08-09-2018,21:28:51,M,38,27.38,debit,151.2,-33.9
5007,authorized,SALES-POS,3481.44,08-09-2018,21:33:37,M,37,48.11,debit,153.3,-27.93
5008,authorized,POS,2995.91,08-09-2018,21:38:22,F,18,33.21,debit,138.6,-34.89
5009,authorized,SALES-POS,3474.74,08-09-2018,21:43:08,M,37,6.7,debit,153.3,-27.93
5010,authorized,SALES-POS,20317.31,08-09-2018,21:47:54,F,34,18.81,debit,138.5,-35.01
5011,authorized,SALES-POS,9912.58,08-09-2018,21:52:39,M,52,31.82,debit,116,-31.87
5012,authorized,POS,4653.6,08-09-2018,21:57:25,M,31,15.84,debit,151.1,-33.99
5013,posted,PAYMENT,6114.7,08-09-2018,22:00:00,F,20,30,debit,150.6,-33.79
5014,posted,PAYMENT,29801.17,08-09-2018,22:00:00,F,43,1270,debit,145.3,-38.03
5015,authorized,SALES-POS,2149.08,08-09-2018,22:06:07,F,64,28.68,debit,147.3,-42.88
5016,authorized,SALES-POS,2143.26,08-09-2018,22:19:27,F,64,5.82,debit,147.3,-42.88
5017,authorized,SALES-POS,3458.4,08-09-2018,22:32:47,M,37,16.34,debit,153.3,-27.93
5018,authorized,SALES-POS,3449.19,08-09-2018,22:46:07,M,37,9.21,debit,153.3,-27.93
5019,authorized,SALES-POS,8378.51,08-09-2018,22:59:27,M,21,18.4,debit,115.8,-31.82
5020,posted,PAYMENT,263942.18,08-09-2018,23:00:00,M,46,43,debit,144.9,-37.9
5021,posted,PAYMENT,4512.42,08-09-2018,23:00:00,F,47,24,debit,115.7,-32.28
5022,authorized,POS,3618.27,08-09-2018,23:12:58,M,23,15.51,debit,150.9,-34.37
5023,authorized,SALES-POS,109986.7,08-09-2018,23:26:29,M,42,30.92,debit,148.1,-23.52
5024,authorized,POS,20739.84,08-09-2018,23:39:59,F,38,29.32,debit,144.8,-37.81
5025,authorized,POS,2590.94,08-09-2018,23:53:30,M,24,74.06,debit,145,-37.83
5026,authorized,POS,1842.73,09-09-2018,00:34:39,F,26,14.69,debit,153.4,-27.95
5027,authorized,SALES-POS,3441.85,09-09-2018,01:19:59,M,37,7.34,debit,153.3,-27.93
5028,authorized,POS,3423.96,09-09-2018,01:52:15,M,37,17.89,debit,153.3,-27.93
5029,posted,PAYMENT,5787.57,09-09-2018,02:00:00,M,22,25,debit,145,-37.88
5030,posted,INTER BANK,15878.36,09-09-2018,02:00:00,M,42,159,debit,149,-35.25
5031,posted,PAYMENT,4378.65,09-09-2018,02:00:00,M,42,91,debit,150.9,-33.78
5032,authorized,POS,1836.28,09-09-2018,02:31:39,F,26,6.45,debit,153.4,-27.95
5033,posted,INTER BANK,33667.03,09-09-2018,03:00:00,M,21,1956,debit,146.9,-36.07
5034,posted,INTER BANK,9960.98,09-09-2018,03:00:00,F,40,76,debit,138.5,-34.96
5035,posted,INTER BANK,45480.09,09-09-2018,03:00:00,M,22,36,debit,145,-37.91
5036,posted,PAYMENT,2679.9,09-09-2018,04:00:00,F,24,38,debit,145.4,-37.74
5037,authorized,SALES-POS,4854.59,09-09-2018,04:00:59,M,27,5.86,debit,144.7,-37.58
5038,authorized,SALES-POS,10437.99,09-09-2018,04:50:59,M,35,27.9,debit,151.6,-32.98
5039,posted,PAYMENT,20286.31,09-09-2018,05:00:00,F,34,31,debit,138.5,-35.01
5040,posted,PAYMENT,2113.26,09-09-2018,05:00:00,F,64,30,debit,147.3,-42.88
5041,posted,PAYMENT,6354.7,09-09-2018,05:00:00,M,44,1312,debit,144.7,-37.73
5042,authorized,POS,5090.76,09-09-2018,05:45:33,F,27,11.34,debit,116,-32
5043,posted,INTER BANK,61723.22,09-09-2018,06:00:00,M,40,39,debit,115.8,-31.9
5044,posted,PAYMENT,3128.83,09-09-2018,07:00:00,M,20,49,debit,145,-37.92
5045,authorized,SALES-POS,10021.43,09-09-2018,07:07:46,M,39,21.94,debit,145.1,-37.84
5046,posted,INTER BANK,5754.57,09-09-2018,08:00:00,M,22,33,debit,145,-37.88
5047,authorized,SALES-POS,20730.69,09-09-2018,08:01:25,F,38,9.15,debit,144.8,-37.81
5048,authorized,POS,3377.69,09-09-2018,08:25:14,M,37,46.27,debit,153.3,-27.93
5049,authorized,SALES-POS,3017,09-09-2018,08:49:02,F,40,24.09,debit,153.1,-27.66
5050,posted,PAYMENT,1950.02,09-09-2018,09:00:00,F,26,90,debit,151.2,-33.85
5051,authorized,POS,9936.04,09-09-2018,09:02:56,F,40,24.94,debit,138.5,-34.96
5052,authorized,SALES-POS,3079.99,09-09-2018,09:08:22,M,20,48.84,debit,145,-37.92
5053,authorized,SALES-POS,2556.71,09-09-2018,09:13:48,M,24,34.23,debit,145,-37.83
5054,authorized,SALES-POS,2966.84,09-09-2018,09:19:14,F,40,50.16,debit,153.1,-27.66
5055,authorized,SALES-POS,2832.09,09-09-2018,09:24:40,F,40,134.75,debit,153.1,-27.66
5056,authorized,POS,3602.3,09-09-2018,09:30:06,M,23,15.97,debit,150.9,-34.37
5057,authorized,SALES-POS,10394.19,09-09-2018,09:35:32,M,35,43.8,debit,151.6,-32.98
5058,authorized,POS,4494.05,09-09-2018,09:40:58,F,18,43.99,debit,150.7,-33.64
5059,authorized,SALES-POS,6038.87,09-09-2018,09:46:24,F,20,75.83,debit,150.6,-33.79
5060,authorized,POS,9925.9,09-09-2018,09:51:50,F,40,10.14,debit,138.5,-34.96
5061,authorized,POS,3359.25,09-09-2018,09:57:16,M,37,18.44,debit,153.3,-27.93
5062,posted,PAYMENT,33625.03,09-09-2018,10:00:00,M,21,42,debit,146.9,-36.07
5063,posted,PAYMENT,59801.33,09-09-2018,10:00:00,M,33,112,debit,145.1,-37.7
5064,authorized,POS,4223.91,09-09-2018,10:11:37,F,25,18.53,debit,115.7,-31.72
5065,authorized,SALES-POS,20255.08,09-09-2018,10:19:22,F,34,31.23,debit,138.5,-35.01
5066,authorized,POS,4.2,09-09-2018,10:27:07,M,38,15.03,debit,151.2,-33.94
5067,authorized,POS,20721.59,09-09-2018,10:34:53,F,38,9.1,debit,144.8,-37.81
5068,authorized,SALES-POS,1739.04,09-09-2018,10:42:38,F,26,97.24,debit,153.4,-27.95
5069,authorized,SALES-POS,3282.29,09-09-2018,10:50:23,M,37,76.96,debit,153.3,-27.93
5070,authorized,POS,1720.64,09-09-2018,10:58:08,F,26,18.4,debit,153.4,-27.95
5071,posted,PAYMENT,35676.93,09-09-2018,11:00:00,M,28,28,debit,151.1,-33.89
5072,posted,INTER BANK,10452.09,09-09-2018,11:00:00,M,43,31,debit,145.1,-37.84
5073,posted,INTER BANK,29763.17,09-09-2018,11:00:00,F,43,38,debit,145.3,-38.03
5074,posted,PAYMENT,10844.92,09-09-2018,11:00:00,M,28,34,debit,147.6,-22.84
5075,authorized,SALES-POS,3197.8,09-09-2018,11:09:09,M,31,30.43,debit,150.9,-33.77
5076,authorized,POS,2670.15,09-09-2018,11:21:12,F,24,9.75,debit,145.4,-37.74
5077,authorized,SALES-POS,1713.95,09-09-2018,11:33:15,F,26,6.69,debit,153.4,-27.95
5078,authorized,POS,4492.52,09-09-2018,11:45:18,F,47,19.9,debit,115.7,-32.28
5079,authorized,POS,19719.1,09-09-2018,11:57:20,F,46,20.19,debit,151,-33.91
5080,posted,PAYMENT,35528.93,09-09-2018,12:00:00,M,28,148,debit,151.1,-33.89
5081,posted,INTER BANK,12635.9,09-09-2018,12:00:00,M,35,73,debit,153,-27.66
5082,posted,PAYMENT,6916.38,09-09-2018,12:00:00,M,19,37,debit,115.9,-32.07
5083,authorized,POS,5077.02,09-09-2018,12:14:59,F,27,13.74,debit,116,-32
5084,authorized,POS,196339.47,09-09-2018,12:34:13,F,40,25.49,debit,143.8,-37.66
5085,authorized,SALES-POS,7069.12,09-09-2018,12:53:27,F,34,15.6,debit,130.9,-12.37
5086,authorized,POS,2657.74,09-09-2018,13:13:11,F,24,12.41,debit,145.4,-37.74
5087,authorized,POS,6909.14,09-09-2018,13:33:11,M,19,7.24,debit,115.9,-32.07
5088,authorized,SALES-POS,5352.61,09-09-2018,13:53:11,M,69,12.71,debit,144.9,-37.76
5089,posted,PAYMENT,27183.13,09-09-2018,14:00:00,F,50,171,debit,144.9,-37.69
5090,posted,INTER BANK,10372.9,09-09-2018,14:00:00,M,18,40,debit,153.4,-28.01
5091,authorized,SALES-POS,13360.36,09-09-2018,14:08:08,M,38,41.81,debit,143.8,-37.66
5092,authorized,POS,2642.45,09-09-2018,14:20:29,F,24,15.29,debit,145.4,-37.74
5093,authorized,POS,4208.98,09-09-2018,14:32:50,F,25,14.93,debit,115.7,-31.72
5094,authorized,SALES-POS,45452.03,09-09-2018,14:45:11,M,22,28.06,debit,145,-37.91
5095,authorized,SALES-POS,3065.16,09-09-2018,14:57:31,M,20,14.83,debit,145,-37.92
5096,posted,PAYMENT,29662.17,09-09-2018,15:00:00,F,43,101,debit,145.3,-38.03
5097,authorized,SALES-POS,3582.31,09-09-2018,15:10:31,M,23,19.99,debit,150.9,-34.37
5098,authorized,POS,7057.26,09-09-2018,15:23:41,F,34,11.86,debit,130.9,-12.37
5099,authorized,POS,6916.83,09-09-2018,15:36:50,F,19,21.08,debit,145.1,-37.76
5100,authorized,SALES-POS,20246,09-09-2018,15:49:59,F,34,9.08,debit,138.5,-35.01
5101,posted,INTER BANK,1621.95,09-09-2018,16:00:00,F,26,92,debit,153.4,-27.95
5102,authorized,POS,2625.82,09-09-2018,16:04:59,F,24,16.63,debit,145.4,-37.74
5103,authorized,POS,9998.28,09-09-2018,16:25:49,M,39,23.15,debit,145.1,-37.84
5104,authorized,SALES-POS,6293.13,09-09-2018,16:46:39,F,30,45.41,debit,138.6,-34.93
5105,posted,PAYMENT,6271.13,09-09-2018,17:00:00,F,30,22,debit,138.6,-34.93
5106,authorized,POS,2597.02,09-09-2018,17:06:39,F,24,28.8,debit,145.4,-37.74
5107,authorized,SALES-POS,2521.39,09-09-2018,17:25:11,M,24,35.32,debit,145,-37.83
5108,authorized,POS,21032.61,09-09-2018,17:43:42,M,24,16.5,debit,152.9,-27.49
5109,posted,PAYMENT,4608.6,09-09-2018,18:00:00,M,31,45,debit,151.1,-33.99
5110,authorized,SALES-POS,5952.4,09-09-2018,18:03:14,M,20,73.88,debit,151.2,-33.87
5111,authorized,POS,1604.28,09-09-2018,18:57:17,F,26,17.67,debit,153.4,-27.95
5112,posted,INTER BANK,5923.87,09-09-2018,19:00:00,F,20,115,debit,150.6,-33.79
5113,posted,PAYMENT,8624.48,09-09-2018,19:00:00,F,23,18,debit,145,-37.93
5114,posted,INTER BANK,10345.9,09-09-2018,19:00:00,M,18,27,debit,153.4,-28.01
5115,authorized,POS,4836.27,09-09-2018,19:16:21,M,27,18.32,debit,144.7,-37.58
5116,authorized,SALES-POS,2508.3,09-09-2018,19:34:32,M,24,13.09,debit,145,-37.83
5117,authorized,POS,5069.53,09-09-2018,19:52:43,F,27,7.49,debit,116,-32
5118,posted,PAYMENT,11496.39,09-09-2018,20:00:00,M,29,48,debit,121.4,-30.75
5119,posted,PAYMENT,3540.31,09-09-2018,20:00:00,M,23,42,debit,150.9,-34.37
5120,authorized,SALES-POS,1586.91,09-09-2018,20:05:13,F,26,17.37,debit,153.4,-27.95
5121,authorized,SALES-POS,9876.59,09-09-2018,20:13:54,M,52,35.99,debit,116,-31.87
5122,authorized,POS,6210.48,09-09-2018,20:22:36,F,39,19.7,debit,151,-33.8
5123,authorized,POS,3977.92,09-09-2018,20:31:18,F,35,8.81,debit,150.6,-33.76
5124,authorized,POS,5062.57,09-09-2018,20:39:59,F,27,6.96,debit,116,-32
5125,authorized,SALES-POS,21021.41,09-09-2018,20:48:41,M,24,11.2,debit,152.9,-27.49
5126,authorized,POS,33609.91,09-09-2018,20:57:23,M,21,15.12,debit,146.9,-36.07
5127,posted,INTER BANK,61635.22,09-09-2018,21:00:00,M,40,88,debit,115.8,-31.9
5128,posted,PAYMENT,3028.55,09-09-2018,21:00:00,F,18,50,debit,153,-27.48
5129,authorized,POS,6898.64,09-09-2018,21:04:30,M,19,10.5,debit,115.9,-32.07
5130,authorized,POS,10816.38,09-09-2018,21:10:58,M,28,28.54,debit,147.6,-22.84
5131,authorized,SALES-POS,33599.18,09-09-2018,21:17:25,M,21,10.73,debit,146.9,-36.07
5132,authorized,POS,19664.78,09-09-2018,21:23:52,F,46,54.32,debit,151,-33.91
5133,authorized,SALES-POS,3266.47,09-09-2018,21:30:19,M,37,15.82,debit,153.3,-27.93
5134,authorized,SALES-POS,7039.92,09-09-2018,21:36:46,F,34,17.34,debit,130.9,-12.37
5135,authorized,SALES-POS,9756.63,09-09-2018,21:43:13,M,39,241.65,debit,145.1,-37.84
5136,authorized,SALES-POS,3160.18,09-09-2018,21:49:40,F,21,10.18,debit,130.8,-12.45
5137,authorized,POS,21014.44,09-09-2018,21:56:07,M,24,6.97,debit,152.9,-27.49
5138,posted,PAYMENT,6195.7,09-09-2018,22:00:00,M,44,159,debit,144.7,-37.73
5139,posted,PAYMENT,9042.52,09-09-2018,22:00:00,M,40,25,debit,151.2,-33.96
5140,posted,PAYMENT,109799.7,09-09-2018,22:00:00,M,42,187,debit,148.1,-23.52
5141,authorized,POS,3173.48,09-09-2018,22:07:24,M,31,24.32,debit,150.9,-33.77
5142,authorized,POS,5328.46,09-09-2018,22:25:55,M,69,24.15,debit,144.9,-37.76
5143,authorized,SALES-POS,3254.61,09-09-2018,22:44:26,M,37,11.86,debit,153.3,-27.93
5144,authorized,SALES-POS,3245.28,09-09-2018,23:05:42,M,37,9.33,debit,153.3,-27.93
5145,authorized,POS,19602.65,09-09-2018,23:41:25,F,46,62.13,debit,151,-33.91
5146,authorized,SALES-POS,3153.69,10-09-2018,00:53:19,M,31,19.79,debit,150.9,-33.77
5147,authorized,POS,3090.16,10-09-2018,01:52:13,M,31,63.53,debit,150.9,-33.77
5148,posted,PAYMENT,54585.07,10-09-2018,02:00:00,M,38,77,debit,130.9,-12.49
5149,posted,INTER BANK,20077,10-09-2018,03:00:00,F,34,169,debit,138.5,-35.01
5150,posted,INTER BANK,9723.63,10-09-2018,03:00:00,M,39,33,debit,145.1,-37.84
5151,posted,INTER BANK,6892.83,10-09-2018,03:00:00,F,19,24,debit,145.1,-37.76
5152,posted,PAYMENT,4744.4,10-09-2018,04:00:00,F,30,66,debit,145,-37.85
5153,posted,PAYMENT,5720.57,10-09-2018,05:00:00,M,22,34,debit,145,-37.88
5154,posted,PAYMENT,3450.66,10-09-2018,06:00:00,F,35,35,debit,138.6,-34.84
5155,authorized,POS,3531.74,10-09-2018,07:08:53,M,23,8.57,debit,150.9,-34.37
5156,posted,INTER BANK,196288.47,10-09-2018,08:00:00,F,40,51,debit,143.8,-37.66
5157,authorized,SALES-POS,10348.91,10-09-2018,08:10:23,M,35,45.28,debit,151.6,-32.98
5158,authorized,POS,4190.69,10-09-2018,08:29:36,F,25,18.29,debit,115.7,-31.72
5159,authorized,SALES-POS,1910.38,10-09-2018,08:48:50,F,26,39.64,debit,151.2,-33.85
5160,posted,INTER BANK,20975.44,10-09-2018,09:00:00,M,24,39,debit,152.9,-27.49
5161,authorized,SALES-POS,3227.95,10-09-2018,09:01:48,M,37,17.33,debit,153.3,-27.93
5162,authorized,POS,4482.67,10-09-2018,09:06:07,F,18,11.38,debit,150.7,-33.64
5163,authorized,POS,1899.58,10-09-2018,09:10:25,F,26,10.8,debit,151.2,-33.85
5164,authorized,SALES-POS,3145.09,10-09-2018,09:14:44,F,21,15.09,debit,130.8,-12.45
5165,authorized,SALES-POS,3048.42,10-09-2018,09:19:03,M,31,41.74,debit,150.9,-33.77
5166,authorized,POS,2822.37,10-09-2018,09:23:21,M,30,5.46,debit,153,-27.61
5167,authorized,SALES-POS,2550.23,10-09-2018,09:27:40,F,24,46.79,debit,145.4,-37.74
5168,authorized,POS,2935.15,10-09-2018,09:31:58,M,31,113.27,debit,150.9,-33.77
5169,authorized,SALES-POS,5928.05,10-09-2018,09:36:17,M,20,24.35,debit,151.2,-33.87
5170,authorized,SALES-POS,20691.95,10-09-2018,09:40:36,F,38,29.64,debit,144.8,-37.81
5171,authorized,SALES-POS,6892.62,10-09-2018,09:44:54,M,19,6.02,debit,115.9,-32.07
5172,authorized,POS,19974.11,10-09-2018,09:49:13,F,34,102.89,debit,138.5,-35.01
5173,authorized,POS,1580.76,10-09-2018,09:53:32,F,26,6.15,debit,153.4,-27.95
5174,authorized,POS,10310.98,10-09-2018,09:57:50,M,35,37.93,debit,151.6,-32.98
5175,posted,PAYMENT,9845.9,10-09-2018,10:00:00,F,40,80,debit,138.5,-34.96
5176,authorized,SALES-POS,4163.96,10-09-2018,10:04:30,F,25,26.73,debit,115.7,-31.72
